event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,values_populated,avg_dejuiced_prob
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,Anthony Miller,Yes,,,,,,,,,,,,,,,,,,,,3300.0,34.0,0.0294117647058823,,0.0255754475703324,Yes,,,,,,,,,,,,,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,,,,,,,,,,,,,,1,0.0255754475703324
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,Bailey Zappe,Yes,,5500.0,56.0,0.0178571428571428,-0.0028163439288758,0.015527950310559,Yes,4500.0,46.0,0.0217391304347826,0.0030066374375837,0.0189035916824196,Yes,,,,,,,,,,,,,5000.0,51.0,0.0196078431372549,-0.0001902935087078,0.0170502983802216,Yes,,,,,,,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,,,,,,,,,,,,,,3,0.0171606134577334
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,Baltimore Ravens D/ST,Yes,,,,,,,,3000.0,31.0,0.032258064516129,-0.0153609831029185,0.0280504908835904,Yes,,,,,,,,,,,,,2000.0,21.0,0.0476190476190476,0.0153609831029185,0.041407867494824,Yes,,,,,,,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,,,,,,,,,,,,,,2,0.0347291791892072
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,Blake Whiteheart,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,-999900.0,1.000100010001,0.9999,,0.9469445780409446,No,,,,,,,,1,0.9469445780409446
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,Blake Whiteheart,Yes,,5500.0,56.0,0.0178571428571428,-0.0064534108478257,0.015527950310559,Yes,6600.0,67.0,0.0149253731343283,-0.0101181230013438,0.0129785853341985,Yes,,,,,,,,,,,,,6000.0,61.0,0.0163934426229508,-0.0082830361405658,0.0142551674982181,Yes,,,,,,,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,1685.0,17.85,0.0560224089635854,0.0412531717852274,0.0530554219590555,Yes,10000.0,101.0,0.0099009900990099,-0.0163986017954919,0.0086095566078346,Yes,,5,0.0208853363419731
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,Brenden Bates,Yes,,9000.0,91.0,0.0109890109890109,,0.0095556617295747,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,,,,,,,,,,,,,,1,0.0095556617295747
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,Charlie Kolar,Yes,,,,,,,,2800.0,29.0,0.0344827586206896,0.0022246941045606,0.0299850074962518,Yes,,,,,,,,,,,,,3000.0,31.0,0.032258064516129,-0.0022246941045606,0.0280504908835904,Yes,,,,,,,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,,,,,,,,,,,,,,2,0.0290177491899211
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,Cleveland Browns D/ST,Yes,,,,,,,,3500.0,36.0,0.0277777777777777,-0.0106837606837606,0.0241545893719806,Yes,,,,,,,,,,,,,2500.0,26.0,0.0384615384615384,0.0106837606837606,0.0334448160535117,Yes,,,,,,,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,,,,,,,,,,,,,,2,0.0287997027127461
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,D'Onta Foreman,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,-7095.0,1.014094432699084,0.9861014593467684,,0.8961404521751682,No,,,,,,,,1,0.8961404521751682
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,D'Onta Foreman,Yes,,1050.0,11.5,0.0869565217391304,0.0152438865482343,0.0756143667296786,Yes,2500.0,26.0,0.0384615384615384,-0.0429500933848759,0.0334448160535117,Yes,,,,,,,,,,,,,2200.0,23.0,0.0434782608695652,-0.0369300264952438,0.0378071833648393,Yes,1300.0,14.0,0.0714285714285714,-0.0033896538244364,0.062111801242236,Yes,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,775.0,8.75,0.1142857142857142,0.0480389176041349,0.1038595478248317,Yes,1000.0,11.0,0.0909090909090909,0.0199869695521869,0.0790513833992094,Yes,,6,0.0653148497690511
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,Derrick Henry,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,-475.0,1.2105263157894737,0.8260869565217391,,0.7483588621444202,No,,,,,,,,1,0.7483588621444202
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,Derrick Henry,Yes,,250.0,3.5,0.2857142857142857,-0.0188237688237687,0.2484472049689441,Yes,250.0,3.5,0.2857142857142857,-0.0188237688237687,0.2484472049689441,Yes,,,,,,,160.0,2.6,0.3846153846153846,0.0965608465608465,0.334448160535117,Yes,250.0,3.5,0.2857142857142857,-0.0188237688237687,0.2484472049689441,Yes,225.0,3.25,0.3076923076923077,0.0068172568172568,0.2675585284280937,Yes,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,260.0,3.6,0.2777777777777778,-0.028083028083028,0.2516411378555799,Yes,250.0,3.5,0.2857142857142857,-0.0188237688237688,0.2484472049689441,Yes,,7,0.2639195209563667
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,Devontez Walker,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,-999900.0,1.000100010001,0.9999,,0.9463756221433288,No,,,,,,,,1,0.9463756221433288
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,Devontez Walker,Yes,,4000.0,41.0,0.024390243902439,-0.012706798804811,0.0212089077412513,Yes,3000.0,31.0,0.032258064516129,-0.003527674755506,0.0280504908835904,Yes,,,,,,,3300.0,34.0,0.0294117647058823,-0.0068483578674604,0.0255754475703324,Yes,2000.0,21.0,0.0476190476190476,0.0143934721978989,0.041407867494824,Yes,2200.0,23.0,0.0434782608695652,0.0095625543235028,0.0378071833648393,Yes,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,1665.0,17.65,0.056657223796034,0.0249380110710497,0.0536243778566711,Yes,7500.0,76.0,0.0131578947368421,-0.0258112061646741,0.011441647597254,Yes,,7,0.0313022746441089
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,Dorian Thompson-Robinson,Yes,,3300.0,34.0,0.0294117647058823,-0.0028462998102466,0.0255754475703324,Yes,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,31.0,0.032258064516129,0.0028462998102466,0.0280504908835904,Yes,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,,,,,,,,,,,,,,2,0.0268129692269614
15a56f0e44d8fdb660a6a0aed2449e4b,Cleveland Browns @ Baltimore Ravens,player_1st_td,Elijah Moore,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15a56f0e44d8fdb660a6a0aed2449e4b,,,,,,,-999900.0,1.000100010001,0.9999,,0.9369026057015436,No,,,,,,,,1,0.9369026057015436
